date,ticker,factor
2017-03-25,0,-44.899870516484334
2017-03-28,0,-43.57305104341664
2017-03-29,0,
2017-03-30,0,-21.487007857713337
2017-03-31,0,23.686775019450668
2017-04-01,0,-43.337358994544935
2017-04-04,0,-69.93597116036794
2017-04-05,0,35.53249085570494
2017-04-06,0,1.7321605276029928
2017-04-07,0,-16.88426211342821
2017-04-08,0,-7.9252201473332065
2017-04-11,0,-18.738165906376388
2017-04-12,0,37.3934940107629
2017-04-13,0,0.44824588910090907
2017-04-14,0,-22.00800150830882
2017-04-15,0,-37.21569080231951
2017-04-18,0,1.2843084856064961
2017-04-19,0,21.376568642196812
2017-04-20,0,-2.1125905281857285
2017-04-21,0,-15.131456807152153
2017-04-22,0,10.101730354862147
2017-04-25,0,2.536067633745441
2017-04-26,0,33.577139310668294
2017-04-27,0,-3.459027778763307
2017-04-28,0,-30.353223231432192
2017-04-29,0,-0.24602588929345415
2017-05-02,0,27.821781058873874
2017-05-03,0,-28.976678737328175
2017-05-04,0,6.081164825957738
2017-05-05,0,-16.947497121663453
2017-05-06,0,11.361569748156654
2017-05-09,0,12.508318257601406
2017-05-10,0,30.243374398715822
2017-05-12,0,12.838435028310805
2017-05-13,0,-39.86653005982406
2017-05-16,0,-35.59146794215888
2017-05-17,0,-65.06497104370402
2017-05-18,0,38.15348426143978
2017-05-19,0,-12.754423876788575
2017-05-20,0,0.39936911084178023
2017-05-23,0,-61.46917612310326
2017-05-24,0,52.313452161565934
2017-05-25,0,-44.83820409450698
2017-05-26,0,61.377324317636294
2017-05-27,0,-10.779755577006679
2017-05-30,0,-29.790362189145355
2017-05-31,0,-31.717261134705655
2017-06-01,0,-49.149120191986285
2017-06-02,0,26.01564999223772
2017-06-03,0,-41.79687507361505
2017-06-06,0,0.08508641227240821
2017-06-07,0,-36.21356757192008
2017-06-08,0,18.226128597428183
2017-06-09,0,-49.427126793817635
2017-06-10,0,21.964404773562382
2017-06-13,0,-27.86594806684552
2017-06-14,0,7.324212949625564
2017-06-15,0,23.50705708812103
2017-06-16,0,-21.318391141597125
2017-06-17,0,94.58069347309825
2017-06-20,0,-17.067080001905396
2017-06-21,0,-78.21050034335059
2017-06-22,0,-45.870804571629265
2017-06-23,0,35.856817628506846
2017-06-24,0,-9.243596897774072
2017-06-27,0,0.007795084997903601
2017-06-28,0,-60.07271774046612
2017-06-29,0,
2017-06-30,0,-11.998038761661277
2017-07-01,0,-12.169457081245154
2017-07-04,0,6.650430729314269
2017-07-05,0,
2017-07-06,0,-22.731606804684283
2017-07-07,0,-6.553230961861189
2017-07-11,0,-55.05300770766295
2017-07-12,0,10.642841296845889
2017-07-13,0,5.569659580963164
2017-07-14,0,31.913212676565603
2017-07-15,0,4.609797285265783
2017-07-18,0,-24.594680521451114
2017-07-19,0,-71.3873769674259
2017-07-20,0,9.815574179782525
2017-07-21,0,-6.766134941542032
2017-07-22,0,-34.772243930199174
2017-07-25,0,-30.17606671598613
2017-07-26,0,2.5904391429407556
2017-07-27,0,3.1560746996099374
2017-07-29,0,-20.481882538594757
2017-08-01,0,-9.634687123566517
2017-08-02,0,34.61898927437559
2017-08-03,0,-55.43194541899972
2017-08-04,0,14.634389040577117
2017-08-05,0,-40.73492684271585
2017-08-08,0,29.219457633267723
2017-08-09,0,-20.064708628343073
2017-08-10,0,-11.478550812652152
2017-08-11,0,-6.858619288911468
2017-08-12,0,-6.053834593168119
2017-08-15,0,0.7431794477796958
2017-08-16,0,15.94586654450711
2017-08-17,0,-56.669205012339184
2017-08-18,0,
2017-08-19,0,16.876268862096786
2017-08-22,0,12.049049111239338
2017-08-23,0,41.844236153166364
2017-08-24,0,-0.6641057536512569
2017-08-25,0,-2.704642719797551
2017-08-26,0,-35.315389928805054
2017-08-29,0,7.77698864331463
2017-08-30,0,27.707780015179793
2017-08-31,0,-19.46397560579601
2017-09-01,0,18.857135521528836
2017-09-02,0,15.101304232206457
2017-09-05,0,0.7628731115600171
2017-09-06,0,22.303936490004876
2017-09-07,0,-10.804889011680682
2017-09-08,0,48.10001990929844
2017-09-09,0,36.8417574746768
2017-09-12,0,17.056355811185433
2017-09-13,0,-78.29093569609547
2017-09-14,0,24.00995378741427
2017-09-15,0,-56.69034547499195
2017-09-16,0,4.19298820458188
2017-09-19,0,-33.112488983910396
2017-09-20,0,-49.110036356372625
2017-09-21,0,-39.32462357563333
2017-09-22,0,-15.796994484728947
2017-09-23,0,-21.82481080031988
2017-09-26,0,-17.547493578858322
2017-09-27,0,-59.27837435416765
2017-09-28,0,-6.356526882926009
2017-09-30,0,-38.00217269812238
2017-10-03,0,-2.9031744011713263
2017-10-04,0,-53.76722571975188
2017-10-05,0,-51.55945638709263
2017-10-06,0,-47.96891468949591
2017-10-07,0,23.43848532867203
2017-10-10,0,15.033525355711765
2017-10-11,0,-37.32178966061989
2017-10-12,0,-16.125765614224683
2017-10-13,0,-22.858749544837128
2017-10-14,0,71.86175376465629
2017-10-17,0,-29.546398770704915
2017-10-18,0,3.734742496247441
2017-10-19,0,-21.931696045779294
2017-10-20,0,5.9019009702457215
2017-10-21,0,-32.776583963725066
2017-10-24,0,-11.874908653634375
2017-10-25,0,24.07466191061677
2017-10-26,0,-3.4574152794565514
2017-10-27,0,14.148950185603152
2017-10-28,0,51.33287811493225
2017-10-31,0,-40.00010778211573
2017-11-01,0,28.900718267471987
2017-11-02,0,-16.10291254284076
2017-11-03,0,-2.6752542023530523
2017-11-04,0,36.636983002529895
2017-11-07,0,26.232442339920276
2017-11-08,0,-14.821740766728396
2017-11-09,0,0.053759029273854675
2017-11-10,0,-5.498507982700023
2017-11-11,0,45.32801465966614
2017-11-14,0,-60.56351828949457
2017-11-15,0,-0.33125910615682885
2017-11-16,0,-53.73177728571246
2017-11-17,0,-18.487963252100446
2017-11-18,0,-26.740534223818234
2017-11-21,0,16.144832195596358
2017-11-22,0,52.8982211522437
2017-11-23,0,18.724354828723282
2017-11-24,0,0.6121663150892647
2017-11-25,0,-40.45845602319182
2017-11-28,0,-0.9881331605858952
2017-11-29,0,0.3190813509399888
2017-11-30,0,-39.27027300148907
2017-12-01,0,52.35648954970383
2017-12-02,0,32.5621457054339
2017-12-05,0,-13.273099434964582
2017-12-06,0,21.344450051367367
2017-12-07,0,21.233046380963255
2017-12-08,0,-12.83737716363568
2017-12-09,0,-17.495501975694342
2017-12-12,0,8.709374023421017
2017-12-13,0,-17.146106891761598
2017-12-14,0,-13.345686407228397
2017-12-15,0,13.612695744837215
2017-12-16,0,4.9677417270957696
2017-12-19,0,-20.10727043681999
2017-12-20,0,-20.817258556795117
2017-12-21,0,25.61157350348277
2017-12-22,0,16.654706503265047
2017-12-23,0,10.68338144483919
2017-12-26,0,9.812018507881135
2017-12-27,0,-32.691043707963665
2017-12-28,0,12.519255799154513
2017-12-29,0,-8.62170331476542
2017-12-30,0,-26.115510288207133
2018-01-02,0,-8.177392334502427
2018-01-03,0,-13.437562562468134
2018-01-04,0,-7.237843986188672
2018-01-05,0,2.105172755318485
2018-01-06,0,-1.315838440054239
2018-01-09,0,-25.714235451191865
2018-01-10,0,7.982512508591062
2018-01-11,0,9.21068577960829
2018-01-12,0,-13.854855590464874
2018-01-13,0,-19.185328292108547
2018-01-16,0,-1.9759849050138305
2018-01-17,0,-5.745888389956817
2018-01-18,0,4.159817925216126
2018-01-19,0,1.887227090961841
2018-01-20,0,-14.553792566052401
2018-01-23,0,17.382724373687147
2018-01-24,0,5.737367406282085
2018-01-25,0,0.6720445659271137
2018-01-26,0,34.613233301034754
2018-01-27,0,17.026143317998127
2018-01-30,0,-24.85359491562542
2018-01-31,0,-38.93121059179713
2018-02-01,0,-18.421546122196492
2018-02-02,0,-23.064022167278473
2018-02-03,0,-30.795235351677615
2018-02-06,0,-18.599806031939682
2018-02-07,0,-18.585756075557633
2018-02-08,0,-13.622244572951892
2018-02-09,0,22.812532592260066
2018-02-10,0,6.713111643903233
2018-02-13,0,-14.054407097721288
2018-02-14,0,9.380462708852502
2018-02-15,0,-24.770129954438655
2018-02-16,0,-0.5533387390371516
2018-02-17,0,-26.442254160578816
2018-02-20,0,-34.99192164649579
2018-02-21,0,91.51656416596362
2018-02-22,0,-14.843224183479851
2018-02-23,0,8.526149979276465
2018-02-24,0,14.726600771856774
2018-02-27,0,-63.7343303565741
2018-02-28,0,3.667720320090731
2018-03-01,0,24.082318155496097
2018-03-02,0,2.013783382843193
2018-03-03,0,14.846079929242874
2018-03-06,0,-4.625286328289159
2018-03-07,0,-70.96851349390093
2018-03-08,0,-32.81696243670497
2018-03-09,0,-39.80058674232644
2018-03-10,0,86.8155157817898
2018-03-13,0,42.71383671983187
2018-03-14,0,-13.93488449543432
2018-03-15,0,-32.16270536335402
2018-03-16,0,31.03361731847456
2018-03-17,0,-12.081360074268796
2018-03-20,0,26.855044954472522
2018-03-21,0,-17.919095415450748
2018-03-22,0,
2018-03-23,0,-42.40369142761553
2018-03-24,0,53.91329303942619
2018-03-27,0,-21.94763835166003
2018-03-28,0,51.83375422246425
2018-03-29,0,10.682225960333307
2018-03-30,0,-19.60140440954949
2018-03-31,0,26.256532694605017
2018-04-03,0,11.870136712679324
2018-04-04,0,-17.014151014699824
2018-04-05,0,-14.321325814372313
2018-04-06,0,-35.47288490898005
2018-04-07,0,-15.954452080209776
2018-04-10,0,27.329941508554434
2018-04-11,0,-60.91392636855887
2018-04-12,0,33.19961952699226
2018-04-13,0,-11.976345634748709
2018-04-14,0,-8.21406813767771
2018-04-17,0,2.4111301876230278
2018-04-18,0,-10.724142121412868
2018-04-19,0,-26.40577867339626
2018-04-20,0,-68.10659681461354
2018-04-21,0,15.910936550061157
2018-04-24,0,-3.2464721492682935
2018-04-25,0,
2018-04-26,0,31.286766916140856
2018-04-27,0,-1.2254451224982552
2018-04-28,0,-15.261083937914659
2018-05-01,0,-5.43831909899026
2018-05-02,0,12.405674994728907
2018-05-03,0,-29.53313291831341
2018-05-04,0,-28.28366106171519
2018-05-05,0,18.44812815153514
2018-05-08,0,-9.389813780707847
2018-05-09,0,-29.289447183145995
2018-05-10,0,63.623047558372356
2018-05-11,0,-21.083258608647334
2018-05-12,0,-55.170097446567496
2018-05-15,0,-8.15991422306263
2018-05-16,0,39.439372707178954
2018-05-17,0,26.284474999036625
2018-05-18,0,-51.7026787045322
2018-05-19,0,-28.37905140091604
2018-05-22,0,-1.830172447429765
2018-05-23,0,-16.213793304155132
2018-05-24,0,-21.10071332241347
2018-05-25,0,-6.654190797511636
2018-05-26,0,13.735061748032537
2018-05-29,0,39.953506992737886
2018-05-30,0,18.703930885818266
2018-05-31,0,-15.339448258377288
2018-06-01,0,52.84381913248494
2018-06-02,0,-14.16299344308536
2018-06-05,0,25.121595663340447
2018-06-06,0,14.465951015811905
2018-06-07,0,-71.7663534831767
2018-06-08,0,-7.768042366444435
2018-06-09,0,-11.277568814599174
2018-06-12,0,22.55952709235113
2018-06-13,0,7.022925142073175
2018-06-14,0,-0.342473178146152
2018-06-15,0,-20.167248275112616
2018-06-16,0,-31.198762214370753
2018-06-19,0,14.468695849577264
2018-06-20,0,
2018-06-21,0,
2018-06-22,0,-19.713046617230248
2018-06-23,0,45.88918859979927
2018-06-26,0,6.282495703028256
2018-06-27,0,
2018-06-28,0,32.157665633016606
2018-06-29,0,-26.190892276344208
2018-06-30,0,2.8366913589252194
2018-07-03,0,14.246895185999765
2018-07-04,0,1.3293917226166214
2018-07-05,0,-20.089284603858115
2018-07-06,0,-32.6816992224383
2018-07-07,0,28.058504378215353
2018-07-10,0,36.91495045945787
2018-07-11,0,-25.677668366613947
2018-07-12,0,-41.65523466740531
2018-07-13,0,15.844510804766449
2018-07-14,0,18.12111060053898
2018-07-17,0,49.161969678130276
2018-07-18,0,15.58910297827758
2018-07-19,0,-10.83173206103877
2018-07-21,0,20.994921590318445
2018-07-24,0,-18.8384999946985
2018-07-25,0,-11.369994051400448
2018-07-26,0,6.503296563119516
2018-07-27,0,-28.04693749494806
2018-07-28,0,14.63456905755466
2018-07-31,0,-25.941656093827895
2018-08-01,0,-22.41837504178094
2018-08-02,0,13.339644513931141
2018-08-03,0,-17.68466324025447
2018-08-04,0,
2018-08-07,0,-34.342905745799136
2018-08-08,0,9.12293195397423
2018-08-09,0,-16.34617964559206
2018-08-10,0,-66.48631100313047
2018-08-11,0,-21.98835880288458
2018-08-14,0,-60.873524782531845
2018-08-15,0,15.754894720029435
2018-08-17,0,-43.8174206373893
2018-08-18,0,-23.190506250072634
2018-08-21,0,37.57918535119636
2018-08-22,0,-25.45653732120885
2018-08-23,0,24.70371348564452
2018-08-24,0,-0.525175440534472
2018-08-25,0,33.003259704473464
2018-08-28,0,1.419485808122841
2018-08-29,0,52.43682975095051
2018-08-30,0,-10.176452820305713
2018-08-31,0,-2.4408951602841924
2018-09-01,0,54.991084435579396
2018-09-04,0,24.091926915164677
2018-09-05,0,-23.003922965006296
2018-09-06,0,
2018-09-07,0,10.952096959588165
2018-09-08,0,-20.308510776925853
2018-09-11,0,8.726392575426699
2018-09-12,0,4.192027371650681
2018-09-13,0,-6.570273363707744
2018-09-14,0,-8.444831735334539
2018-09-15,0,-13.596414189210034
2018-09-18,0,-3.010569560835104
2018-09-19,0,-3.2110258994042895
2018-09-20,0,-5.075160142978518
2018-09-21,0,10.124529136643396
2018-09-22,0,18.05487887131433
2018-09-25,0,10.605927805332124
2018-09-26,0,19.62960182548256
2018-09-27,0,-1.6750250233858381
2018-09-28,0,-4.723387828561342
2018-09-29,0,7.707436638920522
2018-10-02,0,-14.141353281378295
2018-10-03,0,-32.862037026924575
2018-10-04,0,2.3265897736709333
2018-10-05,0,35.158103195998066
2018-10-06,0,25.036695844907825
2018-10-09,0,-0.03546471216493219
2018-10-10,0,-18.245788494744325
2018-10-11,0,-59.72845318989623
2018-10-12,0,-18.864162761433715
2018-10-13,0,-2.4965000630895138
2018-10-16,0,-39.813441513241884
2018-10-17,0,-24.827856642067555
2018-10-18,0,-32.00118842342498
2018-10-19,0,
2018-10-20,0,-50.19424624285471
2018-10-23,0,-1.2996084960725884
2018-10-24,0,22.53628578011455
2018-10-25,0,-25.235827871827155
2018-10-26,0,7.2844108332110755
2018-10-27,0,-0.7065393705043856
2018-10-30,0,-11.108662696088318
2018-10-31,0,-7.657752536454545
2018-11-01,0,-22.66149198135961
2018-11-02,0,
2018-11-03,0,24.409921412196876
2018-11-06,0,-15.972619017737363
2018-11-07,0,11.56160006494197
2018-11-08,0,-12.472026489120152
2018-11-09,0,-8.384694474189123
2018-11-10,0,-6.855985697588494
2018-11-13,0,17.7797480553287
2018-11-14,0,-39.194999785569884
2018-11-15,0,-19.353023022357924
2018-11-16,0,12.115438110322705
2018-11-17,0,-14.361764695088644
2018-11-21,0,-63.92379591465009
2018-11-22,0,-4.1201988015563185
2018-11-23,0,-9.384603925933304
2018-11-24,0,-107.23938673972748
2018-11-27,0,
2018-11-28,0,-12.301299755709087
2018-11-29,0,16.38045318013786
2018-11-30,0,22.06306512976831
2018-12-01,0,3.9423750220999882
2018-12-04,0,4.952782349033506
2018-12-05,0,51.06039692572125
2018-12-06,0,-19.18021363656045
2018-12-07,0,61.761088406727865
2018-12-08,0,6.898534711619695
2018-12-11,0,7.2183287296331065
2018-12-12,0,-33.28636712372146
2018-12-14,0,29.471715567019054
2018-12-15,0,1.4402385716408401
2018-12-18,0,33.17036379727941
2018-12-19,0,29.204093127326075
2018-12-20,0,32.37054741968146
2018-12-21,0,-56.967894712802604
2018-12-22,0,48.09225957488615
2018-12-25,0,-1.4598859155374289
2018-12-26,0,12.394489108594772
2018-12-27,0,-47.327153864569084
2018-12-28,0,24.017438666490268
2018-12-29,0,-13.164912818290333
2019-01-01,0,-29.584350514460752
2019-01-02,0,12.088898467376538
2019-01-03,0,-52.31366433437303
2019-01-04,0,-7.207333502762078
2019-01-05,0,-28.31456752771003
2019-01-08,0,-36.94261616547025
2019-01-09,0,6.5543759234172185
2019-01-10,0,-17.148021910474593
2019-01-11,0,-1.2626674814650394
2019-01-12,0,-34.07848279562373
2019-01-15,0,-22.458030094130198
2019-01-16,0,28.180221812985025
2019-01-17,0,12.184181452110419
2019-01-18,0,-8.124098708947326
2019-01-19,0,4.871063860307128
2019-01-22,0,-20.85758799931144
2019-01-23,0,6.936329188622212
2019-01-24,0,-0.17500566639049087
2019-01-25,0,-23.56124437452351
2019-01-26,0,31.302840962973416
2019-01-29,0,-5.718424066268439
2019-01-30,0,-27.295776618237657
2019-01-31,0,-7.6032191361065795
2019-02-01,0,9.651928937810062
2019-02-02,0,-16.604629882644396
2019-02-05,0,-18.903315635526685
2019-02-06,0,-9.482390178147863
2019-02-07,0,-39.5618244642286
2019-02-08,0,2.3087191141114016
2019-02-09,0,-22.221872011205292
2019-02-12,0,-45.926280621564
2019-02-13,0,-3.400313966050892
2019-02-14,0,-26.277530579106042
2019-02-15,0,-37.945472302476745
2019-02-16,0,-26.50252801896665
2019-02-19,0,57.62900247829125
2019-02-20,0,-63.35779831898331
2019-02-21,0,-22.94690391837101
2019-02-22,0,-67.7101797265071
2019-02-26,0,25.71724141995772
2019-02-27,0,47.677666709600466
2019-02-28,0,
2019-03-01,0,-52.475401660866424
2019-03-02,0,-51.58553891840563
2019-03-05,0,2.9336855233979073
2019-03-06,0,-38.1306560003104
2019-03-07,0,-23.37519335749604
2019-03-08,0,-0.068782201109997
2019-03-09,0,-17.507480889524217
2019-03-12,0,-8.256073092235367
2019-03-13,0,-22.6419455743375
2019-03-14,0,-52.035620180754556
2019-03-15,0,9.475102202301144
2019-03-16,0,11.836787453010484
2019-03-19,0,-41.9665633459639
2019-03-20,0,-17.40020220703997
2019-03-21,0,5.661960640827014
2019-03-22,0,7.949478722415926
2019-03-23,0,57.67702807028197
2019-03-26,0,35.657489425649715
2019-03-27,0,15.926289536995363
2019-03-28,0,29.055748059877057
2019-03-29,0,-7.28101840716435
2019-03-30,0,2.85150801393048
2017-01-03,1,-59.358499283294755
2017-01-04,1,28.741198284487037
2017-01-05,1,-12.074115919719738
2017-01-06,1,-52.51337287683854
2017-01-07,1,-13.13125598554126
2017-01-10,1,30.186429447739613
2017-01-11,1,-28.3205294236848
2017-01-12,1,45.164865868317754
2017-01-13,1,-40.3680444368904
2017-01-14,1,40.09931069311849
2017-01-17,1,5.4814221408251385
2017-01-18,1,7.907944235995611
2017-01-19,1,-21.023991293567963
2017-01-20,1,10.613372549834352
2017-01-21,1,4.528643638909471
2017-01-24,1,20.801415585195066
2017-01-25,1,-5.184777823175673
2017-01-26,1,-6.019939769613316
2017-01-27,1,0.4757663632432889
2017-01-28,1,-2.711020683122425
2017-01-31,1,74.28512143975394
2017-02-01,1,-16.976784160595454
2017-02-02,1,-5.9634649069531775
2017-02-03,1,-5.7822676481891895
2017-02-04,1,15.825479934327731
2017-02-07,1,-1.9623994903501325
2017-02-08,1,25.511136535592428
2017-02-09,1,19.006302574802103
2017-02-10,1,10.94555534814618
2017-02-11,1,-47.233446886336274
2017-02-14,1,-32.40651107634278
2017-02-15,1,-8.801206936674095
2017-02-16,1,-0.2806478875970747
2017-02-17,1,-49.872684383473036
2017-02-21,1,2.9107957183760433
2017-02-22,1,-39.958079277688114
2017-02-23,1,-0.9015184871284234
2017-02-24,1,26.19025147346181
2017-02-25,1,6.384929446427428
2017-02-28,1,20.723024568308844
2017-03-01,1,26.653912678045725
2017-03-02,1,-16.799450358504348
2017-03-03,1,-41.85420455934534
2017-03-04,1,-12.875245073941247
2017-03-07,1,20.256443237933517
2017-03-08,1,17.15154721535448
2017-03-09,1,-0.4361599882556553
2017-03-10,1,-10.221080084507232
2017-03-11,1,-20.640720808348313
2017-03-14,1,29.99034160510086
2017-03-15,1,30.590233450466023
2017-03-16,1,-37.37904661883906
2017-03-17,1,-12.782381305824142
2017-03-18,1,17.220131346303575
2017-03-21,1,9.93835607708976
2017-03-22,1,-5.743981140657203
2017-03-23,1,16.654780196295842
2017-03-24,1,-22.90475849812365
2017-03-25,1,-19.82889903848137
2017-03-28,1,27.837644330040465
2017-03-29,1,-28.090121847212277
2017-03-30,1,-1.8925620181500111
2017-03-31,1,0.011379536863542261
2017-04-01,1,-3.4063826394210457
2017-04-04,1,-16.61219787164314
2017-04-05,1,15.718170723502533
2017-04-06,1,-12.975922860310675
2017-04-07,1,36.84869717236072
2017-04-08,1,17.613669626775266
2017-04-11,1,-1.5475350148046836
2017-04-12,1,36.32091357687453
2017-04-13,1,-42.432421273328664
2017-04-14,1,-16.560836211018536
2017-04-15,1,-8.417090678024916
2017-04-18,1,-7.481409009297802
2017-04-19,1,32.682552575244394
2017-04-20,1,49.29659637678167
2017-04-21,1,-17.107876827501464
2017-04-22,1,24.083483767147634
2017-04-25,1,65.00946300861038
2017-04-26,1,-6.699351334242114
2017-04-27,1,28.86254774420724
2017-04-28,1,-49.80472698399449
2017-04-29,1,-47.84440211741177
2017-05-02,1,-30.822118333770938
2017-05-03,1,-18.074115009832287
2017-05-04,1,55.372460586596716
2017-05-05,1,-8.661740574113352
2017-05-06,1,-92.76952650585532
2017-05-09,1,-30.881398746169133
2017-05-10,1,-5.812818887314183
2017-05-11,1,-17.29026781759239
2017-05-12,1,2.5433731968998545
2017-05-13,1,-11.001025490723656
2017-05-16,1,11.681358158266278
2017-05-17,1,-15.155360657668814
2017-05-18,1,24.700629539802286
2017-05-19,1,6.215172301795999
2017-05-20,1,-21.98332442859083
2017-05-23,1,-29.240406777720676
2017-05-24,1,16.715396027774187
2017-05-25,1,-46.85430456903012
2017-05-26,1,-58.50016867883505
2017-05-27,1,-3.530657873695175
2017-05-30,1,-32.685708965271445
2017-05-31,1,26.804412710318932
2017-06-01,1,-63.09161216130389
2017-06-02,1,13.75952495388465
2017-06-03,1,-6.449493676844067
2017-06-06,1,-43.690065894371855
2017-06-07,1,-36.42951658258418
2017-06-08,1,36.179516402611156
2017-06-09,1,14.222595011553846
2017-06-10,1,50.97713513054525
2017-06-13,1,-36.86215402925087
2017-06-14,1,-36.78600597545531
2017-06-15,1,9.853835488973544
2017-06-16,1,23.321542368283858
2017-06-17,1,-28.71486264090014
2017-06-20,1,26.560053187804094
2017-06-21,1,-36.08877433577529
2017-06-22,1,-42.817006203196996
2017-06-23,1,-1.7673903857564537
2017-06-24,1,-29.543044216397682
2017-06-27,1,-37.55012773382887
2017-06-28,1,-93.09970774114751
2017-06-29,1,12.831590972082553
2017-06-30,1,16.785705727686864
2017-07-01,1,-13.662503788804418
2017-07-04,1,-25.36952385951419
2017-07-05,1,
2017-07-06,1,-18.81175752564259
2017-07-07,1,-1.8124814019729198
2017-07-08,1,66.68749244555659
2017-07-11,1,2.7409648188300624
2017-07-12,1,-12.572412425183249
2017-07-13,1,-2.708882429897367
2017-07-14,1,-22.89902581884224
2017-07-15,1,-43.04168170986451
2017-07-18,1,-28.623025797055103
2017-07-19,1,12.076710137509538
2017-07-20,1,5.725246745835351
2017-07-21,1,19.045748150984892
2017-07-22,1,18.804998341909247
2017-07-25,1,32.56776636875216
2017-07-26,1,-29.474737347018944
2017-07-27,1,30.578346290692455
2017-07-28,1,-12.633057013880727
2017-07-29,1,7.703153727214753
2017-08-01,1,-2.8029701216624785
2017-08-02,1,31.738853516233647
2017-08-03,1,-66.85871102252635
2017-08-04,1,-5.652260984459469
2017-08-05,1,-19.972247415913657
2017-08-08,1,
2017-08-09,1,-52.40317165161973
2017-08-10,1,55.03371308423095
2017-08-11,1,14.434701929348902
2017-08-12,1,-21.666978749892127
2017-08-15,1,
2017-08-16,1,39.41724618283692
2017-08-17,1,19.764657686346165
2017-08-18,1,-19.574971840799506
2017-08-19,1,-28.819418988483758
2017-08-22,1,-6.137097348683703
2017-08-23,1,12.743660887266799
2017-08-24,1,-12.036440075913228
2017-08-25,1,40.86282774470221
2017-08-26,1,-11.247557566198847
2017-08-29,1,36.4518404758953
2017-08-30,1,1.3749463239188808
2017-08-31,1,-4.448138640557132
2017-09-01,1,-68.01413219031842
2017-09-02,1,-1.5828284615705734
2017-09-05,1,-37.043802157447786
2017-09-06,1,43.89507424522687
2017-09-07,1,-6.673054238707306
2017-09-08,1,-13.558468518259932
2017-09-09,1,36.53309830811489
2017-09-12,1,7.832596385236669
2017-09-13,1,-37.86666080703239
2017-09-14,1,26.152576830764048
2017-09-15,1,-22.875403576452275
2017-09-16,1,-59.19581102656863
2017-09-19,1,12.181245926966554
2017-09-20,1,-9.682656670624885
2017-09-21,1,72.32332394631105
2017-09-22,1,-6.76402043408137
2017-09-23,1,-53.839844622152754
2017-09-26,1,-4.537995012770736
2017-09-27,1,21.670717804031817
2017-09-28,1,-12.286691633310458
2017-09-29,1,-21.845778898638677
2017-09-30,1,43.00933820091712
2017-10-03,1,18.021539073819007
2017-10-04,1,-40.765882207672924
2017-10-06,1,-38.783051498091986
2017-10-07,1,-30.378277524067435
2017-10-10,1,55.16958145478647
2017-10-11,1,-13.465891240747107
2017-10-12,1,22.294045889634337
2017-10-13,1,30.96775932431803
2017-10-14,1,-10.045913620468184
2017-10-17,1,-12.523738660197864
2017-10-18,1,-24.06202793147948
2017-10-19,1,-43.54997142387842
2017-10-20,1,51.38595357390561
2017-10-21,1,-15.874368766355149
2017-10-24,1,14.982777700493623
2017-10-25,1,-8.841842946326768
2017-10-26,1,22.91007984810725
2017-10-27,1,-38.456145798268295
2017-10-28,1,12.66787522798194
2017-10-31,1,-0.9094398327553102
2017-11-01,1,33.68848346948988
2017-11-02,1,19.760409276355684
2017-11-03,1,18.55184529894891
2017-11-04,1,-48.302503745343
2017-11-07,1,19.798036031207342
2017-11-08,1,-37.219708645724815
2017-11-09,1,-6.014849663101478
2017-11-10,1,
2017-11-11,1,1.5615384608296679
2017-11-14,1,-0.5551881912834911
